"Date of Download: 2023-05-12_15:01:49"
"Search Parameters: Data Level:all  Trait List:  Trial List:10542,10795  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Change in weight after boiling computation percentage|month 10|boiling time 20 minutes|COMP:0000224","Change in weight after boiling computation percentage|month 10|boiling time 30 minutes|COMP:0000225","Total carotenes ug/g NIRS 400-2500 nm|CO_334:0001051","beta carotene content ug/g NIRS 400-2500 nm|CO_334:0001053","branching level counting|CO_334:0000079","cassava bacterial blight severity 3-month evaluation|CO_334:0000175","dry matter content by specific gravity method|CO_334:0000160","dry matter content by table-top NIRS in percentage|CO_334:0002057","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","frog skin disease : visual 1-5|CO_334:0000093","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","marketable root number counting|CO_334:0000169","marketable root weight measurement in kg|CO_334:0000131","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","root color visual rating 1-3|CO_334:0000221","root constriction visual rating 1-3|CO_334:0000109","root evaluation scaled 1-5|CO_334:0000228","root length evaluation scaled 1-3|CO_334:0000226","root number per plot counting|CO_334:0000011","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","thrips severity : visual 1-5|CO_334:0002084","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","2174907","SM4850-8","","plot","5248757","202255BCEAR_stom_rep3_SM4850-8_76","3","3","76","3","12","test","","","","","","3","","32.1811926605504","","140","9.79166666666667","4.7","","4","1","12","3.5","10","20","2","210","20","6","3","1","2","3","31","4320","396","0","20","1","3","1","6"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","2175374","SM4891-13","","plot","5248673","202255BCEAR_stom_rep3_SM4891-13_74","3","3","74","3","10","test","","","","","","2","","30.7024092258506","","120","13.3333333333333","6.4","","3","1","18","4.5","10","20","3","170","20","6","3","1","2","3","35","4780","401","0","19","2","3","1","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","2175421","SM4922-6","","plot","5248671","202255BCEAR_stom_rep3_SM4922-6_85","3","3","85","6","12","test","","","","","","3","","25.7933116660965","","140","9.375","4.5","","4","1","11","2.3","10","20","3","230","30","6","3","1","2","2","44","3100","177","9","17","2","2","1","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","2175520","SM4952-5","","plot","5248704","202255BCEAR_stom_rep3_SM4952-5_67","3","3","67","1","11","test","","","","","","3","","31.7104203935599","","110","13.125","6.3","","4","1","21","4.7","10","20","3","200","20","6","3","1","3","3","40","4910","438","10","20","2","3","1","6"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","2251084","SM4955-23","","plot","5248733","202255BCEAR_stom_rep3_SM4955-23_87","3","3","87","6","10","test","","","","","","0","","27.3838717120443","","250","13.5416666666667","6.5","","4","1","14","3.5","10","20","2","250","30","6","3","1","2","3","44","4640","306","0","16","2","3","1","6"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","2251086","SM4956-10","","plot","5248710","202255BCEAR_stom_rep3_SM4956-10_75","3","3","75","3","11","test","","","","","","3","","27.4795887047268","","100","8.95833333333333","4.3","","3","1","11","3","10","20","3","180","20","6","3","1","3","3","31","3490","232","0","17","2","3","1","6"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","2251091","SM4957-2","","plot","5248677","202255BCEAR_stom_rep3_SM4957-2_92","3","3","92","7","12","test","","","","","","4","","26.0374787919918","","90","7.08333333333333","3.4","","4","1","10","2.4","10","20","3","190","20","6","1","1","2","3","26","3130","183","12","19","2","3","1","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","2251098","SM4963-25","","plot","5248762","202255BCEAR_stom_rep3_SM4963-25_90","3","3","90","7","10","test","","","","","","4","","31.7916603391546","","50","10","4.8","","4","1","11","3.6","10","20","2","190","20","6","3","1","3","3","22","4340","389","2","18","2","3","1","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","2175566","SM4989-6","","plot","5248755","202255BCEAR_stom_rep3_SM4989-6_65","3","3","65","1","9","test","","","","","","3","","29.9228693181818","","165","10.4166666666667","5","","4","1","16","3.6","10","20","2","240","40","6","3","1","3","3","28","4590","366","0","14","2","3","1","4"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","2251113","SM4993-9","","plot","5248722","202255BCEAR_stom_rep3_SM4993-9_86","3","3","86","6","11","test","","","","","","4","","27.5860680721361","","50","11.4583333333333","5.5","","4","1","12","4","10","20","3","210","20","6","3","1","2","3","28","4220","283","2","16","2","2","1","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","2251118","SM5008-25","","plot","5248721","202255BCEAR_stom_rep3_SM5008-25_68","3","3","68","1","12","test","","","","","","2","","30.0165364583333","","140","3.95833333333333","1.9","","4","1","8","1.5","10","20","3","230","20","6","3","1","3","2","14","1670","134","0","20","2","3","1","5","Flecos (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","236646","SMB2446-2","Caiseli,Caiselli,CAISELLI","plot","5248731","202255BCEAR_stom_rep3_SMB2446-2_71","3","3","71","2","10","test","","","","","","0","","37.22890625","","180","16.25","7.8","","4","1","22","5.1","10","20","3","180","20","6","3","2","2","3","59","4930","578","6","20","2","2","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","236646","SMB2446-2","Caiseli,Caiselli,CAISELLI","plot","5248682","202255BCEAR_stom_rep3_SMB2446-2_80","3","3","80","4","9","test","","","","","","0","","34.7449549549549","","200","28.125","13.5","","3","1","31","11.5","10","20","2","200","30","6","3","1","1","3","46","4960","520","3","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","236646","SMB2446-2","Caiseli,Caiselli,CAISELLI","plot","5248730","202255BCEAR_stom_rep3_SMB2446-2_94","3","3","94","8","11","test","","","","","","0","","33.49954480115","","160","13.125","6.3","","4","1","14","4","10","20","2","160","30","6","3","1","2","2","33","4630","456","12","19","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10795","202255BCEAR_stom","202255BCEAR_stom","RCBD","4","4","","no","no","2022-August-05","2023-April-10","52","Santo Tomas. Atlantico, Colombia","147207","TAI8","Tai8","plot","5248716","202255BCEAR_stom_rep3_TAI8_84","3","3","84","5","12","test","","","","","","2","","32.8092111160914","","85","21.875","10.5","","4","1","29","8.4","8","20","3","130","20","6","1","2","2","3","48","4930","468","1","19","2","2","1","3"," (Operator: lizbethpino, Time: )"
